path,file_kind,language,confidence,evidence,errors
/usr/bin/dpkg-trigger,elf,C,0.451,"heuristic:ELF executable/library with no stronger language markers (via python); magic:ELF (via python); elf_section:sections: ['.bss', '.data', '.data.rel.ro', '.dynamic', '.eh_frame', '.eh_frame_hdr', '.fini', '.fini_array', '.gnu_debugaltlink', '.gnu_debuglink', '.got', '.init']... (via readelf); elf_needed:DT_NEEDED: ['libc.so.6', 'libmd.so.0'] (via readelf); elf_symbol:nm -D symbols: 100 (via nm)",
/usr/bin/du,elf,C,0.451,"heuristic:ELF executable/library with no stronger language markers (via python); magic:ELF (via python); elf_section:sections: ['.bss', '.data', '.data.rel.ro', '.dynamic', '.eh_frame', '.eh_frame_hdr', '.fini', '.fini_array', '.gnu_debugaltlink', '.gnu_debuglink', '.got', '.got.plt']... (via readelf); elf_needed:DT_NEEDED: ['libc.so.6'] (via readelf); elf_symbol:nm -D symbols: 120 (via nm)",
/usr/bin/echo,elf,C,0.451,"heuristic:ELF executable/library with no stronger language markers (via python); magic:ELF (via python); elf_section:sections: ['.bss', '.data', '.data.rel.ro', '.dynamic', '.eh_frame', '.eh_frame_hdr', '.fini', '.fini_array', '.gnu_debugaltlink', '.gnu_debuglink', '.got', '.got.plt']... (via readelf); elf_needed:DT_NEEDED: ['libc.so.6'] (via readelf); elf_symbol:nm -D symbols: 55 (via nm)",
/usr/bin/egrep,script,Shell,0.990,shebang:/bin/sh (via python),
/usr/bin/env,elf,C,0.451,"heuristic:ELF executable/library with no stronger language markers (via python); magic:ELF (via python); elf_section:sections: ['.bss', '.data', '.data.rel.ro', '.dynamic', '.eh_frame', '.eh_frame_hdr', '.fini', '.fini_array', '.gnu_debugaltlink', '.gnu_debuglink', '.got', '.got.plt']... (via readelf); elf_needed:DT_NEEDED: ['libc.so.6'] (via readelf); elf_symbol:nm -D symbols: 80 (via nm)",
/usr/bin/expand,elf,C,0.451,"heuristic:ELF executable/library with no stronger language markers (via python); magic:ELF (via python); elf_section:sections: ['.bss', '.data', '.data.rel.ro', '.dynamic', '.eh_frame', '.eh_frame_hdr', '.fini', '.fini_array', '.gnu_debugaltlink', '.gnu_debuglink', '.got', '.got.plt']... (via readelf); elf_needed:DT_NEEDED: ['libc.so.6'] (via readelf); elf_symbol:nm -D symbols: 63 (via nm)",
/usr/bin/expiry,elf,C,0.451,"heuristic:ELF executable/library with no stronger language markers (via python); magic:ELF (via python); elf_section:sections: ['.bss', '.data', '.data.rel.ro', '.dynamic', '.eh_frame', '.eh_frame_hdr', '.fini', '.fini_array', '.gnu_debugaltlink', '.gnu_debuglink', '.got', '.init']... (via readelf); elf_needed:DT_NEEDED: ['libc.so.6'] (via readelf); elf_symbol:nm -D symbols: 77 (via nm)",
/usr/bin/expr,elf,C,0.451,"heuristic:ELF executable/library with no stronger language markers (via python); magic:ELF (via python); elf_section:sections: ['.bss', '.data', '.data.rel.ro', '.dynamic', '.eh_frame', '.eh_frame_hdr', '.fini', '.fini_array', '.gnu_debugaltlink', '.gnu_debuglink', '.got', '.got.plt']... (via readelf); elf_needed:DT_NEEDED: ['libc.so.6', 'libgmp.so.10'] (via readelf); elf_symbol:nm -D symbols: 89 (via nm)",
/usr/bin/factor,elf,C,0.451,"heuristic:ELF executable/library with no stronger language markers (via python); magic:ELF (via python); elf_section:sections: ['.bss', '.data', '.data.rel.ro', '.dynamic', '.eh_frame', '.eh_frame_hdr', '.fini', '.fini_array', '.gnu_debugaltlink', '.gnu_debuglink', '.got', '.got.plt']... (via readelf); elf_needed:DT_NEEDED: ['libc.so.6', 'libgmp.so.10'] (via readelf); elf_symbol:nm -D symbols: 100 (via nm)",
/usr/bin/faillog,elf,C,0.451,"heuristic:ELF executable/library with no stronger language markers (via python); magic:ELF (via python); elf_section:sections: ['.bss', '.data', '.dynamic', '.eh_frame', '.eh_frame_hdr', '.fini', '.fini_array', '.gnu_debugaltlink', '.gnu_debuglink', '.got', '.init', '.init_array']... (via readelf); elf_needed:DT_NEEDED: ['libc.so.6'] (via readelf); elf_symbol:nm -D symbols: 57 (via nm)",
/usr/bin/fallocate,elf,C,0.451,"heuristic:ELF executable/library with no stronger language markers (via python); magic:ELF (via python); elf_section:sections: ['.bss', '.data', '.data.rel.ro', '.dynamic', '.eh_frame', '.eh_frame_hdr', '.fini', '.fini_array', '.gnu_debugaltlink', '.gnu_debuglink', '.got', '.init']... (via readelf); elf_needed:DT_NEEDED: ['libc.so.6'] (via readelf); elf_symbol:nm -D symbols: 67 (via nm)",
/usr/bin/false,elf,C,0.451,"heuristic:ELF executable/library with no stronger language markers (via python); magic:ELF (via python); elf_section:sections: ['.bss', '.data', '.data.rel.ro', '.dynamic', '.eh_frame', '.eh_frame_hdr', '.fini', '.fini_array', '.gnu_debugaltlink', '.gnu_debuglink', '.got', '.got.plt']... (via readelf); elf_needed:DT_NEEDED: ['libc.so.6'] (via readelf); elf_symbol:nm -D symbols: 52 (via nm)",
/usr/bin/fgrep,script,Shell,0.990,shebang:/bin/sh (via python),
/usr/bin/fincore,elf,C,0.451,"heuristic:ELF executable/library with no stronger language markers (via python); magic:ELF (via python); elf_section:sections: ['.bss', '.data', '.data.rel.ro', '.dynamic', '.eh_frame', '.eh_frame_hdr', '.fini', '.fini_array', '.gnu_debugaltlink', '.gnu_debuglink', '.got', '.init']... (via readelf); elf_needed:DT_NEEDED: ['libc.so.6', 'libsmartcols.so.1'] (via readelf); elf_symbol:nm -D symbols: 79 (via nm)",
/usr/bin/find,elf,C,0.451,"heuristic:ELF executable/library with no stronger language markers (via python); magic:ELF (via python); elf_section:sections: ['.bss', '.data', '.data.rel.ro', '.dynamic', '.eh_frame', '.eh_frame_hdr', '.fini', '.fini_array', '.gnu_debugaltlink', '.gnu_debuglink', '.got', '.init']... (via readelf); elf_needed:DT_NEEDED: ['libc.so.6', 'libm.so.6', 'libselinux.so.1'] (via readelf); elf_symbol:nm -D symbols: 161 (via nm)",
/usr/bin/findmnt,elf,C,0.451,"heuristic:ELF executable/library with no stronger language markers (via python); magic:ELF (via python); elf_section:sections: ['.bss', '.data', '.data.rel.ro', '.dynamic', '.eh_frame', '.eh_frame_hdr', '.fini', '.fini_array', '.gnu_debugaltlink', '.gnu_debuglink', '.got', '.init']... (via readelf); elf_needed:DT_NEEDED: ['libblkid.so.1', 'libc.so.6', 'libmount.so.1', 'libsmartcols.so.1', 'libudev.so.1'] (via readelf); elf_symbol:nm -D symbols: 198 (via nm)",
/usr/bin/flock,elf,C,0.451,"heuristic:ELF executable/library with no stronger language markers (via python); magic:ELF (via python); elf_section:sections: ['.bss', '.data', '.data.rel.ro', '.dynamic', '.eh_frame', '.eh_frame_hdr', '.fini', '.fini_array', '.gnu_debugaltlink', '.gnu_debuglink', '.got', '.init']... (via readelf); elf_needed:DT_NEEDED: ['libc.so.6'] (via readelf); elf_symbol:nm -D symbols: 75 (via nm)",
/usr/bin/fmt,elf,C,0.451,"heuristic:ELF executable/library with no stronger language markers (via python); magic:ELF (via python); elf_section:sections: ['.bss', '.data', '.data.rel.ro', '.dynamic', '.eh_frame', '.eh_frame_hdr', '.fini', '.fini_array', '.gnu_debugaltlink', '.gnu_debuglink', '.got', '.got.plt']... (via readelf); elf_needed:DT_NEEDED: ['libc.so.6'] (via readelf); elf_symbol:nm -D symbols: 66 (via nm)",
/usr/bin/fold,elf,C,0.451,"heuristic:ELF executable/library with no stronger language markers (via python); magic:ELF (via python); elf_section:sections: ['.bss', '.data', '.data.rel.ro', '.dynamic', '.eh_frame', '.eh_frame_hdr', '.fini', '.fini_array', '.gnu_debugaltlink', '.gnu_debuglink', '.got', '.got.plt']... (via readelf); elf_needed:DT_NEEDED: ['libc.so.6'] (via readelf); elf_symbol:nm -D symbols: 66 (via nm)",
/usr/bin/getconf,elf,C,0.451,"heuristic:ELF executable/library with no stronger language markers (via python); magic:ELF (via python); elf_section:sections: ['.bss', '.data', '.data.rel.ro', '.dynamic', '.eh_frame', '.eh_frame_hdr', '.fini', '.fini_array', '.gnu.version_r', '.gnu_debuglink', '.got', '.got.plt']... (via readelf); elf_needed:DT_NEEDED: ['libc.so.6'] (via readelf); elf_symbol:nm -D symbols: 27 (via nm)",
/usr/bin/getent,elf,C,0.451,"heuristic:ELF executable/library with no stronger language markers (via python); magic:ELF (via python); elf_section:sections: ['.bss', '.data', '.data.rel.ro', '.dynamic', '.eh_frame', '.eh_frame_hdr', '.fini', '.fini_array', '.gnu.version_r', '.gnu_debuglink', '.got', '.got.plt']... (via readelf); elf_needed:DT_NEEDED: ['libc.so.6'] (via readelf); elf_symbol:nm -D symbols: 106 (via nm)",
/usr/bin/getopt,elf,C,0.451,"heuristic:ELF executable/library with no stronger language markers (via python); magic:ELF (via python); elf_section:sections: ['.bss', '.data', '.data.rel.ro', '.dynamic', '.eh_frame', '.eh_frame_hdr', '.fini', '.fini_array', '.gnu_debugaltlink', '.gnu_debuglink', '.got', '.init']... (via readelf); elf_needed:DT_NEEDED: ['libc.so.6'] (via readelf); elf_symbol:nm -D symbols: 66 (via nm)",
/usr/bin/gpasswd,elf,C,0.451,"heuristic:ELF executable/library with no stronger language markers (via python); magic:ELF (via python); elf_section:sections: ['.bss', '.data', '.data.rel.ro', '.dynamic', '.eh_frame', '.eh_frame_hdr', '.fini', '.fini_array', '.gnu_debugaltlink', '.gnu_debuglink', '.got', '.init']... (via readelf); elf_needed:DT_NEEDED: ['libaudit.so.1', 'libc.so.6', 'libcrypt.so.1', 'libselinux.so.1'] (via readelf); elf_symbol:nm -D symbols: 146 (via nm)",
/usr/bin/gpgv,elf,C,0.451,"heuristic:ELF executable/library with no stronger language markers (via python); magic:ELF (via python); elf_section:sections: ['.bss', '.data', '.data.rel.ro', '.dynamic', '.eh_frame', '.eh_frame_hdr', '.fini', '.fini_array', '.gnu_debuglink', '.got', '.init', '.init_array']... (via readelf); elf_needed:DT_NEEDED: ['libbz2.so.1.0', 'libc.so.6', 'libgcrypt.so.20', 'libgpg-error.so.0', 'libz.so.1'] (via readelf); elf_symbol:nm -D symbols: 293 (via nm)",
/usr/bin/grep,elf,C,0.451,"heuristic:ELF executable/library with no stronger language markers (via python); magic:ELF (via python); elf_section:sections: ['.bss', '.data', '.data.rel.ro', '.dynamic', '.eh_frame', '.eh_frame_hdr', '.fini', '.fini_array', '.gnu_debuglink', '.got', '.init', '.init_array']... (via readelf); elf_needed:DT_NEEDED: ['libc.so.6', 'libpcre2-8.so.0'] (via readelf); elf_symbol:nm -D symbols: 159 (via nm)",
/usr/bin/groups,elf,C,0.451,"heuristic:ELF executable/library with no stronger language markers (via python); magic:ELF (via python); elf_section:sections: ['.bss', '.data', '.data.rel.ro', '.dynamic', '.eh_frame', '.eh_frame_hdr', '.fini', '.fini_array', '.gnu_debugaltlink', '.gnu_debuglink', '.got', '.got.plt']... (via readelf); elf_needed:DT_NEEDED: ['libc.so.6'] (via readelf); elf_symbol:nm -D symbols: 63 (via nm)",
/usr/bin/gunzip,script,Shell,0.990,shebang:/bin/sh (via python),
/usr/bin/gzexe,script,Shell,0.990,shebang:/bin/sh (via python),
/usr/bin/gzip,elf,C,0.451,"heuristic:ELF executable/library with no stronger language markers (via python); magic:ELF (via python); elf_section:sections: ['.bss', '.data', '.data.rel.ro', '.dynamic', '.eh_frame', '.eh_frame_hdr', '.fini', '.fini_array', '.gnu_debuglink', '.got', '.got.plt', '.init']... (via readelf); elf_needed:DT_NEEDED: ['libc.so.6'] (via readelf); elf_symbol:nm -D symbols: 85 (via nm)",
/usr/bin/hardlink,elf,C,0.451,"heuristic:ELF executable/library with no stronger language markers (via python); magic:ELF (via python); elf_section:sections: ['.bss', '.data', '.data.rel.ro', '.dynamic', '.eh_frame', '.eh_frame_hdr', '.fini', '.fini_array', '.gnu_debugaltlink', '.gnu_debuglink', '.got', '.init']... (via readelf); elf_needed:DT_NEEDED: ['libc.so.6'] (via readelf); elf_symbol:nm -D symbols: 95 (via nm)",
/usr/bin/head,elf,C,0.451,"heuristic:ELF executable/library with no stronger language markers (via python); magic:ELF (via python); elf_section:sections: ['.bss', '.data', '.data.rel.ro', '.dynamic', '.eh_frame', '.eh_frame_hdr', '.fini', '.fini_array', '.gnu_debugaltlink', '.gnu_debuglink', '.got', '.got.plt']... (via readelf); elf_needed:DT_NEEDED: ['libc.so.6'] (via readelf); elf_symbol:nm -D symbols: 67 (via nm)",
/usr/bin/hostid,elf,C,0.451,"heuristic:ELF executable/library with no stronger language markers (via python); magic:ELF (via python); elf_section:sections: ['.bss', '.data', '.data.rel.ro', '.dynamic', '.eh_frame', '.eh_frame_hdr', '.fini', '.fini_array', '.gnu_debugaltlink', '.gnu_debuglink', '.got', '.got.plt']... (via readelf); elf_needed:DT_NEEDED: ['libc.so.6'] (via readelf); elf_symbol:nm -D symbols: 56 (via nm)",
/usr/bin/hostname,elf,C,0.451,"heuristic:ELF executable/library with no stronger language markers (via python); magic:ELF (via python); elf_section:sections: ['.bss', '.data', '.data.rel.ro', '.dynamic', '.eh_frame', '.eh_frame_hdr', '.fini', '.fini_array', '.gnu_debuglink', '.got', '.init', '.init_array']... (via readelf); elf_needed:DT_NEEDED: ['libc.so.6'] (via readelf); elf_symbol:nm -D symbols: 49 (via nm)",
/usr/bin/iconv,elf,C,0.451,"heuristic:ELF executable/library with no stronger language markers (via python); magic:ELF (via python); elf_section:sections: ['.bss', '.data', '.data.rel.ro', '.dynamic', '.eh_frame', '.eh_frame_hdr', '.fini', '.fini_array', '.gnu.version_r', '.gnu_debuglink', '.got', '.got.plt']... (via readelf); elf_needed:DT_NEEDED: ['libc.so.6'] (via readelf); elf_symbol:nm -D symbols: 101 (via nm)",
/usr/bin/id,elf,C,0.451,"heuristic:ELF executable/library with no stronger language markers (via python); magic:ELF (via python); elf_section:sections: ['.bss', '.data', '.data.rel.ro', '.dynamic', '.eh_frame', '.eh_frame_hdr', '.fini', '.fini_array', '.gnu_debugaltlink', '.gnu_debuglink', '.got', '.got.plt']... (via readelf); elf_needed:DT_NEEDED: ['libc.so.6', 'libselinux.so.1'] (via readelf); elf_symbol:nm -D symbols: 73 (via nm)",
/usr/bin/infocmp,elf,C,0.451,"heuristic:ELF executable/library with no stronger language markers (via python); magic:ELF (via python); elf_section:sections: ['.bss', '.data', '.dynamic', '.eh_frame', '.eh_frame_hdr', '.fini', '.fini_array', '.gnu_debugaltlink', '.gnu_debuglink', '.got', '.init', '.init_array']... (via readelf); elf_needed:DT_NEEDED: ['libc.so.6', 'libtic.so.6', 'libtinfo.so.6'] (via readelf); elf_symbol:nm -D symbols: 82 (via nm)",
/usr/bin/install,elf,C,0.451,"heuristic:ELF executable/library with no stronger language markers (via python); magic:ELF (via python); elf_section:sections: ['.bss', '.data', '.data.rel.ro', '.dynamic', '.eh_frame', '.eh_frame_hdr', '.fini', '.fini_array', '.gnu_debugaltlink', '.gnu_debuglink', '.got', '.got.plt']... (via readelf); elf_needed:DT_NEEDED: ['libacl.so.1', 'libattr.so.1', 'libc.so.6', 'libselinux.so.1'] (via readelf); elf_symbol:nm -D symbols: 172 (via nm)",
/usr/bin/ionice,elf,C,0.451,"heuristic:ELF executable/library with no stronger language markers (via python); magic:ELF (via python); elf_section:sections: ['.bss', '.data', '.data.rel.ro', '.dynamic', '.eh_frame', '.eh_frame_hdr', '.fini', '.fini_array', '.gnu_debugaltlink', '.gnu_debuglink', '.got', '.init']... (via readelf); elf_needed:DT_NEEDED: ['libc.so.6'] (via readelf); elf_symbol:nm -D symbols: 62 (via nm)",
/usr/bin/ipcmk,elf,C,0.451,"heuristic:ELF executable/library with no stronger language markers (via python); magic:ELF (via python); elf_section:sections: ['.bss', '.data', '.data.rel.ro', '.dynamic', '.eh_frame', '.eh_frame_hdr', '.fini', '.fini_array', '.gnu_debugaltlink', '.gnu_debuglink', '.got', '.init']... (via readelf); elf_needed:DT_NEEDED: ['ld-linux-x86-64.so.2', 'libc.so.6'] (via readelf); elf_symbol:nm -D symbols: 74 (via nm)",
/usr/bin/ipcrm,elf,C,0.451,"heuristic:ELF executable/library with no stronger language markers (via python); magic:ELF (via python); elf_section:sections: ['.bss', '.data', '.data.rel.ro', '.dynamic', '.eh_frame', '.eh_frame_hdr', '.fini', '.fini_array', '.gnu_debugaltlink', '.gnu_debuglink', '.got', '.init']... (via readelf); elf_needed:DT_NEEDED: ['libc.so.6'] (via readelf); elf_symbol:nm -D symbols: 64 (via nm)",
/usr/bin/ipcs,elf,C,0.451,"heuristic:ELF executable/library with no stronger language markers (via python); magic:ELF (via python); elf_section:sections: ['.bss', '.data', '.data.rel.ro', '.dynamic', '.eh_frame', '.eh_frame_hdr', '.fini', '.fini_array', '.gnu_debugaltlink', '.gnu_debuglink', '.got', '.init']... (via readelf); elf_needed:DT_NEEDED: ['libc.so.6'] (via readelf); elf_symbol:nm -D symbols: 116 (via nm)",
/usr/bin/ischroot,elf,C,0.451,"heuristic:ELF executable/library with no stronger language markers (via python); magic:ELF (via python); elf_section:sections: ['.bss', '.data', '.dynamic', '.eh_frame', '.eh_frame_hdr', '.fini', '.fini_array', '.got', '.got.plt', '.init', '.init_array', '.plt']... (via readelf); elf_needed:DT_NEEDED: ['libc.so.6'] (via readelf); elf_symbol:nm -D symbols: 21 (via nm)",
/usr/bin/join,elf,C,0.451,"heuristic:ELF executable/library with no stronger language markers (via python); magic:ELF (via python); elf_section:sections: ['.bss', '.data', '.data.rel.ro', '.dynamic', '.eh_frame', '.eh_frame_hdr', '.fini', '.fini_array', '.gnu_debugaltlink', '.gnu_debuglink', '.got', '.got.plt']... (via readelf); elf_needed:DT_NEEDED: ['libc.so.6'] (via readelf); elf_symbol:nm -D symbols: 72 (via nm)",
/usr/bin/last,elf,C,0.451,"heuristic:ELF executable/library with no stronger language markers (via python); magic:ELF (via python); elf_section:sections: ['.bss', '.data', '.data.rel.ro', '.dynamic', '.eh_frame', '.eh_frame_hdr', '.fini', '.fini_array', '.gnu_debugaltlink', '.gnu_debuglink', '.got', '.init']... (via readelf); elf_needed:DT_NEEDED: ['libc.so.6'] (via readelf); elf_symbol:nm -D symbols: 93 (via nm)",
/usr/bin/lastlog,elf,C,0.451,"heuristic:ELF executable/library with no stronger language markers (via python); magic:ELF (via python); elf_section:sections: ['.bss', '.data', '.data.rel.ro', '.dynamic', '.eh_frame', '.eh_frame_hdr', '.fini', '.fini_array', '.gnu_debugaltlink', '.gnu_debuglink', '.got', '.init']... (via readelf); elf_needed:DT_NEEDED: ['libaudit.so.1', 'libc.so.6'] (via readelf); elf_symbol:nm -D symbols: 67 (via nm)",
/usr/bin/ldd,script,Shell,0.990,shebang:/bin/bash (via python),
/usr/bin/link,elf,C,0.451,"heuristic:ELF executable/library with no stronger language markers (via python); magic:ELF (via python); elf_section:sections: ['.bss', '.data', '.data.rel.ro', '.dynamic', '.eh_frame', '.eh_frame_hdr', '.fini', '.fini_array', '.gnu_debugaltlink', '.gnu_debuglink', '.got', '.got.plt']... (via readelf); elf_needed:DT_NEEDED: ['libc.so.6'] (via readelf); elf_symbol:nm -D symbols: 56 (via nm)",
/usr/bin/ln,elf,C,0.451,"heuristic:ELF executable/library with no stronger language markers (via python); magic:ELF (via python); elf_section:sections: ['.bss', '.data', '.data.rel.ro', '.dynamic', '.eh_frame', '.eh_frame_hdr', '.fini', '.fini_array', '.gnu_debugaltlink', '.gnu_debuglink', '.got', '.got.plt']... (via readelf); elf_needed:DT_NEEDED: ['libc.so.6'] (via readelf); elf_symbol:nm -D symbols: 89 (via nm)",
/usr/bin/locale,elf,C,0.451,"heuristic:ELF executable/library with no stronger language markers (via python); magic:ELF (via python); elf_section:sections: ['.bss', '.data', '.data.rel.ro', '.dynamic', '.eh_frame', '.eh_frame_hdr', '.fini', '.fini_array', '.gnu.version_r', '.gnu_debuglink', '.got', '.got.plt']... (via readelf); elf_needed:DT_NEEDED: ['libc.so.6'] (via readelf); elf_symbol:nm -D symbols: 83 (via nm)",
/usr/bin/localedef,elf,C,0.451,"heuristic:ELF executable/library with no stronger language markers (via python); magic:ELF (via python); elf_section:sections: ['.bss', '.data', '.data.rel.ro', '.dynamic', '.eh_frame', '.eh_frame_hdr', '.fini', '.fini_array', '.gnu.version_r', '.gnu_debuglink', '.got', '.got.plt']... (via readelf); elf_needed:DT_NEEDED: ['libc.so.6'] (via readelf); elf_symbol:nm -D symbols: 125 (via nm)",
/usr/bin/logger,elf,C,0.451,"heuristic:ELF executable/library with no stronger language markers (via python); magic:ELF (via python); elf_section:sections: ['.bss', '.data', '.data.rel.ro', '.dynamic', '.eh_frame', '.eh_frame_hdr', '.fini', '.fini_array', '.gnu_debugaltlink', '.gnu_debuglink', '.got', '.init']... (via readelf); elf_needed:DT_NEEDED: ['libc.so.6', 'libsystemd.so.0'] (via readelf); elf_symbol:nm -D symbols: 94 (via nm)",
/usr/bin/login,elf,C,0.451,"heuristic:ELF executable/library with no stronger language markers (via python); magic:ELF (via python); elf_section:sections: ['.bss', '.data', '.data.rel.ro', '.dynamic', '.eh_frame', '.eh_frame_hdr', '.fini', '.fini_array', '.gnu_debugaltlink', '.gnu_debuglink', '.got', '.init']... (via readelf); elf_needed:DT_NEEDED: ['libaudit.so.1', 'libc.so.6', 'libpam.so.0', 'libpam_misc.so.0'] (via readelf); elf_symbol:nm -D symbols: 134 (via nm)",
/usr/bin/logname,elf,C,0.451,"heuristic:ELF executable/library with no stronger language markers (via python); magic:ELF (via python); elf_section:sections: ['.bss', '.data', '.data.rel.ro', '.dynamic', '.eh_frame', '.eh_frame_hdr', '.fini', '.fini_array', '.gnu_debugaltlink', '.gnu_debuglink', '.got', '.got.plt']... (via readelf); elf_needed:DT_NEEDED: ['libc.so.6'] (via readelf); elf_symbol:nm -D symbols: 57 (via nm)",
/usr/bin/ls,elf,C,0.451,"heuristic:ELF executable/library with no stronger language markers (via python); magic:ELF (via python); elf_section:sections: ['.bss', '.data', '.data.rel.ro', '.dynamic', '.eh_frame', '.eh_frame_hdr', '.fini', '.fini_array', '.gnu_debugaltlink', '.gnu_debuglink', '.got', '.got.plt']... (via readelf); elf_needed:DT_NEEDED: ['libc.so.6', 'libselinux.so.1'] (via readelf); elf_symbol:nm -D symbols: 126 (via nm)",
/usr/bin/lsattr,elf,C,0.451,"heuristic:ELF executable/library with no stronger language markers (via python); magic:ELF (via python); elf_section:sections: ['.bss', '.data', '.dynamic', '.eh_frame', '.eh_frame_hdr', '.fini', '.fini_array', '.gnu_debugaltlink', '.gnu_debuglink', '.got', '.init', '.init_array']... (via readelf); elf_needed:DT_NEEDED: ['libc.so.6', 'libcom_err.so.2', 'libe2p.so.2'] (via readelf); elf_symbol:nm -D symbols: 35 (via nm)",
/usr/bin/lsblk,elf,C,0.451,"heuristic:ELF executable/library with no stronger language markers (via python); magic:ELF (via python); elf_section:sections: ['.bss', '.data', '.data.rel.ro', '.dynamic', '.eh_frame', '.eh_frame_hdr', '.fini', '.fini_array', '.gnu_debugaltlink', '.gnu_debuglink', '.got', '.init']... (via readelf); elf_needed:DT_NEEDED: ['libblkid.so.1', 'libc.so.6', 'libmount.so.1', 'libsmartcols.so.1', 'libudev.so.1'] (via readelf); elf_symbol:nm -D symbols: 206 (via nm)",
/usr/bin/lscpu,elf,C,0.451,"heuristic:ELF executable/library with no stronger language markers (via python); magic:ELF (via python); elf_section:sections: ['.bss', '.data', '.data.rel.ro', '.dynamic', '.eh_frame', '.eh_frame_hdr', '.fini', '.fini_array', '.gnu_debugaltlink', '.gnu_debuglink', '.got', '.init']... (via readelf); elf_needed:DT_NEEDED: ['libc.so.6', 'libsmartcols.so.1'] (via readelf); elf_symbol:nm -D symbols: 144 (via nm)",
/usr/bin/lsfd,elf,C,0.451,"heuristic:ELF executable/library with no stronger language markers (via python); magic:ELF (via python); elf_section:sections: ['.bss', '.data', '.data.rel.ro', '.dynamic', '.eh_frame', '.eh_frame_hdr', '.fini', '.fini_array', '.gnu_debugaltlink', '.gnu_debuglink', '.got', '.init']... (via readelf); elf_needed:DT_NEEDED: ['libc.so.6', 'libsmartcols.so.1'] (via readelf); elf_symbol:nm -D symbols: 157 (via nm)",
/usr/bin/lsipc,elf,C,0.451,"heuristic:ELF executable/library with no stronger language markers (via python); magic:ELF (via python); elf_section:sections: ['.bss', '.data', '.data.rel.ro', '.dynamic', '.eh_frame', '.eh_frame_hdr', '.fini', '.fini_array', '.gnu_debugaltlink', '.gnu_debuglink', '.got', '.init']... (via readelf); elf_needed:DT_NEEDED: ['libc.so.6', 'libsmartcols.so.1'] (via readelf); elf_symbol:nm -D symbols: 152 (via nm)",
/usr/bin/lsirq,elf,C,0.451,"heuristic:ELF executable/library with no stronger language markers (via python); magic:ELF (via python); elf_section:sections: ['.bss', '.data', '.data.rel.ro', '.dynamic', '.eh_frame', '.eh_frame_hdr', '.fini', '.fini_array', '.gnu_debugaltlink', '.gnu_debuglink', '.got', '.init']... (via readelf); elf_needed:DT_NEEDED: ['libc.so.6', 'libsmartcols.so.1'] (via readelf); elf_symbol:nm -D symbols: 73 (via nm)",
/usr/bin/lslocks,elf,C,0.451,"heuristic:ELF executable/library with no stronger language markers (via python); magic:ELF (via python); elf_section:sections: ['.bss', '.data', '.data.rel.ro', '.dynamic', '.eh_frame', '.eh_frame_hdr', '.fini', '.fini_array', '.gnu_debugaltlink', '.gnu_debuglink', '.got', '.init']... (via readelf); elf_needed:DT_NEEDED: ['libc.so.6', 'libmount.so.1', 'libsmartcols.so.1'] (via readelf); elf_symbol:nm -D symbols: 126 (via nm)",
/usr/bin/lslogins,elf,C,0.451,"heuristic:ELF executable/library with no stronger language markers (via python); magic:ELF (via python); elf_section:sections: ['.bss', '.data', '.data.rel.ro', '.dynamic', '.eh_frame', '.eh_frame_hdr', '.fini', '.fini_array', '.gnu_debugaltlink', '.gnu_debuglink', '.got', '.init']... (via readelf); elf_needed:DT_NEEDED: ['libc.so.6', 'libselinux.so.1', 'libsmartcols.so.1', 'libsystemd.so.0'] (via readelf); elf_symbol:nm -D symbols: 175 (via nm)",
/usr/bin/lsmem,elf,C,0.451,"heuristic:ELF executable/library with no stronger language markers (via python); magic:ELF (via python); elf_section:sections: ['.bss', '.data', '.data.rel.ro', '.dynamic', '.eh_frame', '.eh_frame_hdr', '.fini', '.fini_array', '.gnu_debugaltlink', '.gnu_debuglink', '.got', '.init']... (via readelf); elf_needed:DT_NEEDED: ['libc.so.6', 'libsmartcols.so.1'] (via readelf); elf_symbol:nm -D symbols: 124 (via nm)",
/usr/bin/lsns,elf,C,0.451,"heuristic:ELF executable/library with no stronger language markers (via python); magic:ELF (via python); elf_section:sections: ['.bss', '.data', '.data.rel.ro', '.dynamic', '.eh_frame', '.eh_frame_hdr', '.fini', '.fini_array', '.gnu_debugaltlink', '.gnu_debuglink', '.got', '.init']... (via readelf); elf_needed:DT_NEEDED: ['libc.so.6', 'libmount.so.1', 'libsmartcols.so.1'] (via readelf); elf_symbol:nm -D symbols: 144 (via nm)",
/usr/bin/mawk,elf,C,0.451,"heuristic:ELF executable/library with no stronger language markers (via python); magic:ELF (via python); elf_section:sections: ['.bss', '.data', '.data.rel.ro', '.dynamic', '.eh_frame', '.eh_frame_hdr', '.fini', '.fini_array', '.gnu_debuglink', '.got', '.init', '.init_array']... (via readelf); elf_needed:DT_NEEDED: ['libc.so.6', 'libm.so.6'] (via readelf); elf_symbol:nm -D symbols: 88 (via nm)",
